sample	recordWallMs	recordCpuMs	finishAndCleanupMs
223	0.097423077	0.097564000	0.010750055
224	0.097594023	0.097745000	0.011040926
225	0.095801115	0.095941000	0.011400938
226	0.095940828	0.096091000	0.010450125
227	0.095861197	0.096012000	0.011121035
228	0.092775106	0.092915000	0.016780853
229	0.092483997	0.092625000	0.014527082
230	0.091812849	0.091993000	0.011061192
231	0.095199108	0.095370000	0.012091875
232	0.097193003	0.097334000	0.011241198
233	0.095890045	0.096042000	0.010900021
234	0.097323895	0.097454000	0.011151075
235	0.098955870	0.099108000	0.010769844
236	0.097002029	0.097143000	0.010820150
237	0.098185062	0.098336000	0.011240959
238	0.097794056	0.097935000	0.011340857
239	0.096761942	0.096913000	0.011550903
240	0.096071005	0.096212000	0.010639906
241	0.098354816	0.098507000	0.010931015
242	0.099728107	0.099879000	0.011651993
243	0.097853899	0.097986000	0.011351824
244	0.090850830	0.090982000	0.015148878
245	0.093496084	0.093647000	0.016451120
246	0.093075037	0.093226000	0.011301041
247	0.096931934	0.097074000	0.011271000
248	0.099035978	0.099188000	0.011811972
249	0.095890045	0.096031000	0.010539055
250	0.099267006	0.099408000	0.011431217
251	0.097494125	0.097635000	0.010801077
252	0.098705053	0.098857000	0.011531115
253	0.097693920	0.097845000	0.010499001
254	0.096140862	0.096283000	0.010879993
255	0.093576908	0.093717000	0.011341095
256	0.093526125	0.093678000	0.010790110
257	0.089198112	0.089339000	0.010088921
258	0.091332197	0.091473000	0.010249853
259	0.234802961	0.232259000	0.063037872
260	0.309001923	0.309665000	0.053671122
261	0.271641970	0.272074000	0.031409025
262	0.243628979	0.235615000	0.014377117
263	0.102713823	0.102915000	0.011862040
264	0.095690012	0.095831000	0.011352062
265	0.096151114	0.096312000	0.011621952
266	0.095139027	0.095400000	0.011400938
267	0.093795776	0.093978000	0.011080980
268	0.093856096	0.094008000	0.011131048
269	0.092313051	0.092454000	0.011201143
270	0.098825932	0.099147000	0.011921883
271	0.091481924	0.091643000	0.010990143
272	0.091101885	0.091282000	0.010730982
273	0.091802835	0.091954000	0.011580944
274	0.090862036	0.091002000	0.010971069
275	0.089828968	0.089980000	0.010219097
276	0.091833115	0.091983000	0.010730028
277	0.092053175	0.092204000	0.010971069
278	0.090751171	0.090912000	0.010820866
279	0.090930939	0.091072000	0.010900974
280	0.095358849	0.095510000	0.012422800
281	0.091351986	0.091493000	0.012343884
282	0.089939117	0.090081000	0.011220932
283	0.090940952	0.091082000	0.011220932
284	0.090080023	0.090221000	0.010329962
285	0.092344046	0.092485000	0.010600090
286	0.091292143	0.091422000	0.010540009
287	0.091012001	0.091213000	0.010689974
288	0.090470076	0.090611000	0.011141062
289	0.090099096	0.090251000	0.013014078
290	0.092735052	0.092875000	0.010951042
291	0.091622114	0.091763000	0.010699987
292	0.090901136	0.091052000	0.011161089
293	0.091271877	0.091413000	0.010188818
294	0.091141939	0.091293000	0.010630131
295	0.091442108	0.091583000	0.010730028
296	0.089529037	0.089669000	0.012103081
297	0.088757038	0.088898000	0.012523890
298	0.088586807	0.088737000	0.010408878
299	0.095489979	0.095631000	0.011471987
300	0.090981007	0.091133000	0.010760069
301	0.090359926	0.090512000	0.011019945
302	0.090479851	0.090631000	0.010178804
303	0.090560913	0.090702000	0.010400057
304	0.095619917	0.095761000	0.013345003
305	0.089458942	0.089610000	0.010859966
306	0.099156857	0.099328000	0.010169983
307	0.094046831	0.094188000	0.010400057
308	0.089488029	0.089630000	0.010529995
309	0.102351904	0.102494000	0.012924194
310	0.105077982	0.105239000	0.011882067
311	0.090900898	0.091052000	0.010440111
312	0.092514038	0.092666000	0.014628172
313	0.091902971	0.092054000	0.011993170
314	0.090660095	0.090811000	0.012182951
315	0.091341972	0.091483000	0.010499954
316	0.091312170	0.091462000	0.010609865
317	0.090090036	0.090221000	0.010479927
318	0.097853899	0.098005000	0.011541843
319	0.090158939	0.090301000	0.010990143
320	0.087744951	0.087886000	0.010278940
321	0.089708805	0.089870000	0.010509968
322	0.090310097	0.090461000	0.011020899
323	0.090310097	0.090451000	0.010989904
324	0.089598894	0.089740000	0.010169029
325	0.090711117	0.090852000	0.010329962
326	0.090960979	0.091112000	0.010540009
327	0.089960098	0.090100000	0.010971069
328	0.094256878	0.094548000	0.015860081
329	0.087645054	0.087786000	0.011301994
330	0.089919090	0.090061000	0.010449886
331	0.091973066	0.092124000	0.010879993
332	0.090620995	0.090772000	0.010900974
333	0.088937998	0.089089000	0.010280132
334	0.090600014	0.090742000	0.010469913
