sample	recordWallMs	recordCpuMs	finishAndCleanupMs
101	0.098344803	0.098496000	0.010859966
102	0.097343922	0.097494000	0.010118961
103	0.098175049	0.098316000	0.011220932
104	0.098354816	0.098506000	0.010680199
105	0.096972942	0.097114000	0.011001110
106	0.096871853	0.097023000	0.011190891
107	0.136636972	0.136799000	0.010379791
108	0.097464085	0.097624000	0.011080980
109	0.097783804	0.097915000	0.010750055
110	0.097774029	0.097925000	0.011029959
111	0.096873045	0.097014000	0.010159016
112	0.098334789	0.098476000	0.010488987
113	0.097895145	0.098045000	0.010710001
114	0.096712112	0.096854000	0.010870934
115	0.096601963	0.096753000	0.012964010
116	0.098305941	0.098456000	0.011151075
117	0.100448847	0.100590000	0.011131048
118	0.098095179	0.098245000	0.011351824
119	0.099367857	0.099518000	0.011501789
120	0.097373962	0.097524000	0.010890961
121	0.100688934	0.100841000	0.010489941
122	0.097703934	0.097845000	0.010670900
123	0.102612972	0.102764000	0.013434887
124	0.109806061	0.109948000	0.011281013
125	0.100219011	0.100370000	0.011311054
126	0.098154783	0.098306000	0.011590958
127	0.096271992	0.096422000	0.010760069
128	0.098435879	0.098566000	0.011482000
129	0.097775221	0.097915000	0.010238886
130	0.098285198	0.098426000	0.010499001
131	0.097424030	0.097565000	0.010961056
132	0.098155022	0.098296000	0.010839939
133	0.096571922	0.096723000	0.015017986
134	0.097543001	0.097694000	0.010458946
135	0.097644091	0.097775000	0.011201143
136	0.096070051	0.096222000	0.010920048
137	0.095811129	0.095961000	0.010970831
138	0.094547987	0.094699000	0.010329008
139	0.097795010	0.097935000	0.010570049
140	0.097383022	0.097535000	0.010650158
141	0.096421957	0.096562000	0.010821104
142	0.096902132	0.097043000	0.010078907
143	0.102993965	0.103125000	0.010379076
144	0.097954988	0.098115000	0.011031151
145	0.097383022	0.097524000	0.010840893
146	0.097422838	0.097584000	0.011321783
147	0.095700026	0.095851000	0.010279894
148	0.098445177	0.098587000	0.010730028
149	0.097915173	0.098055000	0.011370897
150	0.097232819	0.097384000	0.010860920
151	0.096893072	0.097033000	0.010208845
152	0.099117041	0.099258000	0.010480165
153	0.097815037	0.097965000	0.010600090
154	0.097033024	0.097174000	0.010849953
155	0.098215103	0.098356000	0.011171103
156	0.096761942	0.096903000	0.010469913
157	0.099026203	0.099157000	0.010488987
158	0.097162962	0.097314000	0.012643814
159	0.097043037	0.097183000	0.010980844
160	0.096271038	0.096422000	0.010429859
161	0.102963924	0.103215000	0.010850191
162	0.096771955	0.096913000	0.010781050
163	0.095840216	0.095982000	0.010761023
164	0.095999956	0.096142000	0.010088921
165	0.097814083	0.097965000	0.010279894
166	0.096591949	0.096733000	0.010540009
167	0.095570087	0.095711000	0.011201143
168	0.096781969	0.096933000	0.010981083
169	0.096150875	0.096292000	0.010318995
170	0.100810051	0.100951000	0.010499954
171	0.097853899	0.097996000	0.010608912
172	0.096903086	0.097043000	0.010921001
173	0.096912146	0.097053000	0.010118961
174	0.098724842	0.098857000	0.010369062
175	0.098526001	0.098686000	0.010540009
176	0.097033024	0.097174000	0.011481047
177	0.096562147	0.096712000	0.011019945
178	0.094868898	0.095010000	0.010159016
179	0.098536015	0.098676000	0.013965845
180	0.098716021	0.098867000	0.010609865
181	0.096832037	0.096973000	0.011631966
182	0.095560074	0.095701000	0.010098934
183	0.098084927	0.098226000	0.010410070
184	0.098315001	0.098466000	0.010600090
185	0.097414017	0.097564000	0.010810137
