sample	recordWallMs	recordCpuMs	finishAndCleanupMs
205	0.029856920	0.029996000	0.004197836
206	0.031759024	0.031910000	0.004047155
207	0.031759977	0.031910000	0.004467964
208	0.030027151	0.030157000	0.004919052
209	0.029906034	0.030047000	0.003947973
210	0.029976130	0.030117000	0.003988028
211	0.030546904	0.030688000	0.003967047
212	0.031740189	0.031890000	0.004158020
213	0.029816151	0.029967000	0.004338026
214	0.030678034	0.030818000	0.004469156
215	0.030356884	0.030497000	0.004108191
216	0.030387163	0.030528000	0.005681038
217	0.034054041	0.034375000	0.004248142
218	0.030206919	0.030367000	0.004338980
219	0.032871962	0.033013000	0.004358053
220	0.032962084	0.033123000	0.005249977
221	0.034043789	0.034204000	0.004217863
222	0.032891989	0.033043000	0.004208088
223	0.030015945	0.030167000	0.003977060
224	0.029525042	0.029676000	0.005480051
225	0.030647993	0.030779000	0.004428148
226	0.029996872	0.030137000	0.004277945
227	0.034103870	0.034245000	0.004709005
228	0.030386925	0.030528000	0.004248142
229	0.029604912	0.029746000	0.003947020
230	0.031208992	0.031349000	0.004098177
231	0.030097008	0.030247000	0.004098177
232	0.029716015	0.029856000	0.006281853
233	0.032401085	0.032551000	0.004198074
234	0.030568123	0.030708000	0.004188061
235	0.031809807	0.031950000	0.004227877
236	0.029816151	0.029957000	0.004127979
237	0.029975891	0.030137000	0.004058123
238	0.033473015	0.033613000	0.004358053
239	0.030086994	0.030237000	0.003957987
240	0.029786110	0.029937000	0.005319834
241	0.029464960	0.029606000	0.003976822
242	0.029645920	0.029776000	0.004217863
243	0.033733130	0.033874000	0.004378080
244	0.030256987	0.030398000	0.007394075
245	0.030517101	0.030658000	0.004076958
246	0.031128883	0.031269000	0.004317999
247	0.029967070	0.030096000	0.004067898
248	0.031890869	0.032041000	0.006101131
249	0.030356884	0.030498000	0.003957033
250	0.032321215	0.032451000	0.004148006
251	0.030997992	0.031149000	0.004197836
252	0.030508041	0.030658000	0.004257917
253	0.032011032	0.032151000	0.004227877
254	0.031157970	0.031299000	0.004208088
255	0.030177116	0.030307000	0.003968000
256	0.029886007	0.030027000	0.006011963
257	0.029525042	0.029666000	0.004018068
258	0.031780005	0.031920000	0.004477978
259	0.030837774	0.030988000	0.003957033
260	0.030406952	0.030537000	0.004106998
261	0.029906034	0.030057000	0.003967047
262	0.030396938	0.030548000	0.004477978
263	0.030086994	0.030227000	0.004067898
264	0.031970978	0.032121000	0.005550146
265	0.029746056	0.029896000	0.004449129
266	0.030688047	0.030828000	0.004158020
267	0.031209230	0.031349000	0.004117012
268	0.029966831	0.030097000	0.004017115
269	0.032181025	0.032331000	0.004228115
270	0.031379223	0.031520000	0.004267931
271	0.030488014	0.030617000	0.003967047
272	0.031430006	0.031570000	0.004998922
273	0.030838013	0.030969000	0.004567862
274	0.033212900	0.033363000	0.004649162
275	0.030827999	0.030979000	0.004619122
276	0.030667067	0.030819000	0.004248142
277	0.030528069	0.030668000	0.004378080
278	0.030727863	0.030879000	0.004709005
279	0.032972097	0.033112000	0.004388094
280	0.030267000	0.030398000	0.004498959
281	0.030478001	0.030628000	0.004407883
282	0.030959129	0.031098000	0.004267931
283	0.030678034	0.030818000	0.004628897
284	0.032260895	0.032411000	0.004409075
285	0.031127930	0.031269000	0.004427910
286	0.030586958	0.030718000	0.004288197
287	0.031028032	0.031179000	0.004379034
288	0.030938148	0.031079000	0.004387856
289	0.033123016	0.033263000	0.005069017
290	0.030728102	0.030869000	0.004137993
291	0.030507088	0.030648000	0.004458189
292	0.030206919	0.030347000	0.004578829
293	0.030797958	0.030948000	0.004989147
294	0.031438828	0.031590000	0.004247904
295	0.032721996	0.032872000	0.004508972
296	0.031147957	0.031290000	0.005009890
297	0.031688929	0.031840000	0.005300045
298	0.031068087	0.031199000	0.004508972
299	0.031949997	0.032091000	0.004559040
300	0.036408901	0.036559000	0.005029917
301	0.031038046	0.031179000	0.004438877
302	0.031470060	0.031620000	0.004107952
303	0.030015945	0.030167000	0.004569054
304	0.030005932	0.030137000	0.005270004
305	0.031829834	0.032000000	0.004637957
306	0.030036926	0.030187000	0.004097939
307	0.031167984	0.031300000	0.004228115
308	0.030197144	0.030338000	0.004358053
309	0.030076981	0.030227000	0.004228115
310	0.035135984	0.035277000	0.004609108
311	0.030787945	0.030939000	0.004387856
312	0.030226946	0.030378000	0.005690813
313	0.030045986	0.030217000	0.004086971
314	0.029635906	0.029766000	0.003987074
315	0.033502817	0.033643000	0.004498959
316	0.032570839	0.032731000	0.005199909
317	0.035897017	0.036058000	0.004319191
318	0.034285069	0.034435000	0.004297972
319	0.034735918	0.034936000	0.005189896
320	0.032269955	0.032411000	0.005589962
321	0.030186892	0.030338000	0.004208088
322	0.030006886	0.030157000	0.003967047
323	0.031729937	0.031880000	0.004238129
324	0.030076981	0.030217000	0.003987074
325	0.029605865	0.029736000	0.004098177
326	0.034624815	0.034775000	0.004208088
327	0.032120943	0.032261000	0.004609108
328	0.030416965	0.030558000	0.004378080
329	0.029565811	0.029706000	0.004137993
330	0.029525042	0.029677000	0.004217863
331	0.031950951	0.032101000	0.004248142
332	0.029505968	0.029656000	0.004017830
333	0.029916048	0.030067000	0.004018068
334	0.029986143	0.030127000	0.004067898
335	0.029706001	0.029846000	0.004118204
336	0.031900167	0.032051000	0.004358053
337	0.029866219	0.030006000	0.004046917
338	0.029495955	0.029646000	0.004077911
339	0.029985905	0.030127000	0.004138231
340	0.029566050	0.029716000	0.004007101
341	0.031579018	0.031730000	0.004168034
342	0.029806137	0.029946000	0.004228115
343	0.030006886	0.030157000	0.004048109
344	0.029776096	0.029906000	0.004188061
345	0.030376911	0.030518000	0.004148006
346	0.031690121	0.031830000	0.004178047
347	0.029816151	0.029976000	0.004178047
348	0.029464960	0.029606000	0.003996849
349	0.029806137	0.029946000	0.004218102
350	0.032361031	0.032502000	0.004437923
351	0.031669140	0.031810000	0.004328012
352	0.029575109	0.029726000	0.006061077
353	0.029675961	0.029817000	0.004267931
354	0.030267000	0.030407000	0.003947973
355	0.031619072	0.031750000	0.005922079
356	0.030988932	0.031139000	0.004228115
357	0.031840086	0.031990000	0.004609108
358	0.031960011	0.032100000	0.003938198
359	0.029565096	0.029716000	0.003987074
360	0.029314995	0.029466000	0.007874012
361	0.030076981	0.030227000	0.004358053
362	0.032801867	0.032952000	0.004317999
363	0.035897970	0.036038000	0.004378080
364	0.031018972	0.031169000	0.004448175
365	0.030447960	0.030588000	0.004247904
366	0.036547899	0.036690000	0.004357815
367	0.032390833	0.032532000	0.004368067
368	0.029997110	0.030127000	0.008095026
369	0.030487061	0.030628000	0.004248142
370	0.030997992	0.031139000	0.004348993
371	0.035767794	0.035918000	0.004338026
372	0.032652140	0.032802000	0.004368067
373	0.030406952	0.030548000	0.004188061
374	0.035267115	0.035417000	0.004307985
375	0.030838013	0.030979000	0.004508972
376	0.030567884	0.030719000	0.009837866
377	0.032861948	0.033012000	0.004940033
378	0.030677795	0.030808000	0.004549026
379	0.035657167	0.035808000	0.004399061
380	0.031318903	0.031470000	0.004268169
381	0.030277014	0.030428000	0.004387856
382	0.038072109	0.038303000	0.005310059
383	0.030698061	0.030828000	0.004539013
384	0.030546904	0.030699000	0.007292986
385	0.030857801	0.030999000	0.004167795
386	0.031119108	0.031269000	0.004459143
387	0.033613920	0.033764000	0.004207850
388	0.032640934	0.032782000	0.004689217
389	0.030747890	0.030889000	0.004288197
390	0.036087990	0.036248000	0.004568100
391	0.030767918	0.030918000	0.004419088
392	0.030606985	0.030778000	0.007594109
393	0.032842159	0.032972000	0.004368067
394	0.030426979	0.030558000	0.004399061
395	0.033533096	0.033674000	0.004077911
396	0.031047821	0.031179000	0.004399061
397	0.030827999	0.030978000	0.004588127
398	0.036488771	0.036629000	0.004498959
399	0.031219006	0.031360000	0.004528046
400	0.030908108	0.031049000	0.005259991
401	0.030246973	0.030398000	0.004208088
402	0.029935837	0.030067000	0.004367828
403	0.032761097	0.032902000	0.004338026
404	0.030486822	0.030618000	0.004539013
405	0.030317068	0.030448000	0.004208088
